46,49,0,88,0,50,18,39,39,0,1;
47,37,0,106,0,30,-3,69,75,6,1;
48,37,0,79,0,28,-4,43,51,8,1;
49,40,-4,77,6,38,0,36,38,2,1;
50,39,0,77,1,38,0,39,39,0,1;
51,48,0,88,-2,46,-4,39,41,2,1;
52,51,1,102,0,52,7,51,50,0,1;
53,37,0,77,-1,34,-16,40,44,4,1;
54,42,0,77,-1,42,0,35,36,0,1;
55,55,0,92,0,-6,-10,36,99,64,4;
56,37,0,93,0,10,-2,56,83,26,1;
57,37,0,75,0,34,15,38,41,4,1;
58,78,5,83,6,-40,17,4,124,120,5;
59,38,0,79,-2,38,0,41,40,0,1;
60,37,-2,76,0,20,0,39,55,16,1;
61,45,-5,80,0,44,0,35,36,0,1;
62,37,-1,76,0,36,-6,39,40,2,1;
63,46,0,81,0,46,12,35,34,0,1;
64,49,0,84,0,46,-23,36,38,2,1;
65,55,0,90,0,54,-2,34,35,2,1;
66,46,0,87,0,46,2,41,41,0,1;
67,37,0,75,0,36,-7,37,39,2,1;
68,46,0,109,0,46,6,64,63,0,1;
69,52,1,87,-6,52,0,35,35,0,1;
70,56,0,76,-1,-2,0,20,79,58,4;
71,37,0,76,0,30,-19,39,45,6,1;
72,56,0,77,5,24,0,22,54,32,4;
73,44,2,87,-2,44,1,43,43,0,1;
74,56,0,96,-1,50,-8,40,47,6,4;
75,37,-1,77,-3,336,2299,41,-258,-298,1;
76,46,3,76,0,46,13,30,29,0,1;
77,42,-5,81,-1,42,0,40,40,0,1;
78,37,0,79,1,30,-27,42,48,6,1;
79,53,1,81,2,54,1,28,27,0,1;
80,37,0,76,0,34,25,39,43,4,1;
81,76,1,80,0,-40,0,4,121,118,5;
82,45,0,79,-2,44,8,33,35,2,1;
83,51,0,86,-1,52,9,35,35,0,1;
84,55,0,78,0,6,28,23,73,50,4;
85,55,0,78,0,10,18,23,68,46,4;
86,45,0,86,-2,44,-15,40,42,2,1;
87,105,0,107,0,70,0,1,37,36,5;
88,50,3,83,0,50,0,33,33,0,1;
89,56,0,76,0,-14,14,20,92,72,4;
90,37,0,96,0,34,8,59,62,4,1;
91,66,1,113,0,68,16,47,45,0,1;
92,45,5,85,0,44,0,41,41,0,1;
93,55,0,95,0,38,-10,40,57,16,4;
94,47,0,79,-7,46,0,32,32,0,1;
95,49,0,83,0,50,6,34,33,0,1;
96,51,0,77,0,52,2,26,25,0,1;
97,41,0,86,5,42,13,46,45,0,1;
98,37,0,83,0,6,12,46,78,32,1;
99,41,0,79,4,38,-30,38,41,2,1;
100,85,4,88,0,0,0,3,88,86,5;
101,52,1,82,0,52,0,29,30,0,1;
102,55,0,77,-2,-28,12,21,105,84,4;
103,55,0,77,0,28,1,21,48,28,4;
104,46,0,84,2,46,0,38,38,0,1;
105,55,0,77,0,28,4,21,48,28,4;
106,48,-1,87,0,46,-4,39,41,2,1;
107,49,-3,78,0,50,1,29,29,0,1;
108,49,-1,77,0,50,12,28,28,0,1;
109,56,0,97,-6,46,0,41,51,10,4;
110,56,1,85,0,54,-21,29,31,2,1;
111,37,0,97,0,26,-24,60,71,12,1;
112,55,0,95,0,46,3,40,49,8,4;
113,48,1,88,0,46,0,40,41,2,1;
114,80,3,84,0,-38,0,4,123,118,5;
115,53,0,81,0,54,96,27,26,0,1;
116,79,0,83,0,-42,6,4,127,122,5;
117,45,-4,80,0,44,0,35,36,0,1;
118,80,0,84,0,-32,24,4,117,114,5;
119,45,0,87,5,46,15,42,41,0,1;
120,37,0,97,0,28,-14,60,69,8,1;
121,39,1,93,-3,38,0,55,55,0,1;
122,41,0,79,0,42,8,39,38,0,1;
123,52,-1,87,0,52,0,35,35,0,1;
124,49,-3,78,0,50,7,29,29,0,1;
125,50,-1,78,2,50,0,28,29,2,1;
126,37,0,79,0,24,-18,43,56,14,1;
127,37,-2,79,0,38,11,41,40,0,1;
128,37,0,80,0,10,4,43,70,26,1;
129,37,0,104,0,16,-15,67,88,22,1;
130,37,0,90,-1,36,0,52,53,2,1;
131,55,-2,77,0,0,0,22,77,56,4;
132,45,0,81,0,44,-19,35,37,2,1;
133,37,-4,100,0,34,0,64,67,2,1;
134,55,0,77,0,6,-13,22,72,50,4;
135,55,0,77,0,-24,17,21,103,82,4;
136,55,0,95,0,54,-7,40,41,2,1;
137,38,-3,77,0,38,0,39,38,0,1;
138,37,2,79,0,34,0,42,45,4,1;
139,56,0,77,0,-10,3,21,87,66,4;
140,46,0,76,8,46,0,29,29,0,1;
141,37,0,76,0,28,-20,39,47,8,1;
142,37,-1,75,0,26,0,38,49,10,1;
143,56,0,95,-2,46,0,40,49,10,4;
144,38,0,107,0,36,-25,69,71,2,1;
145,45,0,88,0,46,3,42,41,0,1;
146,44,-3,86,-7,44,0,43,42,0,1;
147,41,4,79,0,38,-22,38,41,2,1;
148,53,1,86,8,52,-12,33,35,2,1;
149,55,0,77,-7,-30,-12,21,108,86,4;
150,56,0,96,0,52,-3,40,44,4,4;
151,55,0,78,1,26,0,23,52,30,4;
152,56,0,79,0,-2,-24,24,82,58,4;
153,39,-1,75,0,38,0,36,36,0,1;
154,85,0,88,-2,2,-5,3,86,82,5;
155,55,0,83,0,54,0,27,28,2,1;
156,80,0,84,-4,-36,0,4,120,116,5;
157,49,1,95,4,50,0,46,46,0,1;
158,104,4,105,5,72,7,1,33,32,5;
159,37,-2,76,0,38,10,39,37,0,1;
160,56,0,81,5,56,0,24,24,0,1;
161,37,0,77,0,26,-22,40,51,10,1;
162,37,0,78,-2,2,5,41,75,34,1;
163,44,4,86,5,44,0,42,42,0,1;
164,44,2,76,0,44,20,32,32,0,1;
165,53,0,79,0,52,-27,26,27,2,1;
166,41,0,79,0,38,-28,38,41,2,1;
167,41,2,102,0,38,0,61,63,2,1;
168,55,1,78,-2,42,-10,23,37,14,4;
169,37,0,78,0,16,10,41,63,22,1;
170,44,0,76,-7,44,0,31,32,0,1;
171,43,0,90,0,42,0,47,49,2,1;
172,59,0,108,0,56,-9,49,51,2,1;
173,53,-4,81,-2,54,0,27,26,0,1;
174,37,0,75,0,30,10,38,44,6,1;
175,45,0,90,0,44,-1,45,46,2,1;
176,105,-3,107,-6,70,0,2,37,36,5;
177,56,0,77,0,-6,22,21,85,64,4;
178,55,0,96,0,44,24,41,52,12,4;
179,38,0,76,-1,36,-25,38,40,2,1;
180,51,0,83,5,50,-4,32,33,2,1;
181,46,0,106,0,46,1,60,60,0,1;
182,70,57,82,0,-42,-4,12,126,114,2;
183,37,0,81,0,10,-7,45,71,26,1;
184,37,0,75,0,18,-16,38,57,18,1;
185,37,0,83,0,-4,-1,46,88,42,1;
186,56,4,97,0,46,18,41,51,10,4;
187,37,0,106,-2,36,-12,68,69,2,1;
188,51,-1,86,0,50,-6,36,37,2,1;
189,41,-4,77,0,42,9,36,35,0,1;
190,51,-1,86,-3,52,9,36,35,0,1;
191,47,0,85,-2,46,0,38,39,0,1;
192,41,0,86,4,42,1,45,45,0,1;
193,43,0,86,0,44,28,43,42,0,1;
194,37,0,79,0,36,2,41,43,2,1;
195,85,0,88,-2,2,0,3,86,82,5;
196,45,0,76,-5,44,0,31,32,2,1;
197,55,0,81,0,-6,11,25,88,64,4;
198,42,1,85,0,42,0,44,44,0,1;
199,49,0,88,5,46,-6,40,42,2,1;
200,42,0,82,-4,42,0,40,41,0,1;
201,37,0,97,-4,34,0,59,63,4,1;
202,37,0,80,1,36,-4,43,44,2,1;
203,37,0,75,0,28,-14,38,46,8,1;
204,55,0,82,0,-22,-4,26,105,78,4;
205,47,0,79,2,46,0,32,32,0,1;
206,55,0,93,0,42,-7,37,51,14,4;
207,39,5,76,0,38,0,38,37,0,1;
208,52,-5,86,0,52,-8,33,34,0,1;
209,37,0,79,0,6,-1,42,74,32,1;
210,37,0,90,-2,36,0,52,53,2,1;
211,47,-2,88,0,46,0,41,41,0,1;
212,44,3,77,0,44,0,33,33,0,1;
213,81,0,86,2,-22,21,4,109,104,5;
214,42,0,87,5,42,0,45,46,0,1;
215,50,5,81,0,50,0,30,32,2,1;
216,85,0,88,0,0,-9,3,88,86,5;
217,52,0,84,0,52,-2,32,33,0,1;
218,46,-1,108,0,46,0,62,62,0,1;
219,56,0,78,0,10,-6,22,68,46,4;
220,49,4,77,0,46,-8,28,30,2,1;
221,49,-1,84,0,50,7,36,35,0,1;
222,45,-1,81,0,46,16,36,35,0,1;
223,56,0,77,0,16,-7,22,62,40,4;
224,46,2,107,-1,46,0,61,60,0,1;
225,60,-3,111,0,60,0,50,51,2,1;
226,45,0,83,-1,44,-5,37,39,2,1;
227,56,0,92,0,54,-19,36,38,2,1;
228,37,-7,77,0,20,0,40,57,16,1;
229,44,0,88,2,42,-19,44,46,2,1;
230,37,0,77,0,34,-3,40,44,4,1;
231,40,5,84,-1,38,0,44,46,2,1;
232,37,0,76,4,30,0,39,45,6,1;
233,45,3,81,0,46,31,35,34,0,1;
234,43,0,86,-3,42,-2,42,44,2,1;
235,37,-2,97,0,36,0,61,61,0,1;
236,37,0,76,0,20,2,40,55,16,1;
237,52,-5,86,0,52,-3,33,34,0,1;
238,45,4,75,0,44,0,30,31,0,1;
239,37,0,78,0,-6,-30,42,86,44,1;
240,37,0,76,0,34,13,39,42,4,1;
241,43,-2,76,0,42,-18,32,34,2,1;
242,41,3,93,0,42,13,52,52,0,1;
243,55,0,77,0,30,-13,22,46,24,4;
244,55,0,93,1,20,-2,37,72,34,4;
245,55,0,96,0,52,-29,41,44,4,4;
246,45,4,86,0,44,-4,40,42,2,1;
247,56,0,77,0,-2,11,21,79,58,4;
248,47,5,88,0,46,0,41,42,0,1;
249,55,0,76,-1,-22,-4,21,99,78,4;
250,37,0,106,0,18,6,69,88,18,1;
251,41,-2,76,0,38,-15,35,37,2,1;
252,102,-4,104,-1,72,13,1,31,30,5;
253,56,-2,97,0,46,0,41,51,10,4;
254,46,-1,86,-3,46,-5,40,39,0,1;
255,56,2,83,0,56,15,27,26,0,1;
256,56,0,96,0,44,3,40,52,12,4;
257,37,0,108,-6,36,0,70,71,2,1;
258,37,0,104,0,24,11,67,80,14,1;
259,55,0,78,0,46,25,23,32,8,4;
260,45,-2,88,4,46,7,43,42,0,1;
261,47,5,79,0,46,0,32,32,0,1;
262,38,0,90,0,38,3,52,51,0,1;
263,55,-2,88,0,54,-1,32,33,2,1;
264,37,0,79,0,36,4,43,43,0,1;
265,45,0,81,-1,44,-11,36,37,2,1;
266,49,0,88,-2,50,4,40,39,0,1;
267,55,0,95,0,56,28,40,39,0,1;
268,55,0,77,0,12,-13,22,65,42,4;
269,37,0,79,0,16,-25,43,64,22,1;
270,37,0,104,0,26,-28,67,78,12,1;
271,47,0,95,0,46,0,48,49,0,1;
272,37,0,78,0,20,0,41,57,16,1;
273,46,5,88,0,46,0,42,42,0,1;
274,51,0,81,0,52,17,30,29,0,1;
275,45,0,108,0,46,31,63,61,0,1;
276,37,0,79,0,30,8,43,48,6,1;
277,56,0,77,0,18,0,22,59,38,4;
278,46,-1,85,-4,46,11,39,39,0,1;
279,37,0,80,0,36,-23,43,44,2,1;
280,47,0,84,-2,46,0,37,38,0,1;
281,41,0,77,0,38,-2,37,39,2,1;
282,55,0,95,0,34,-11,40,62,22,4;
283,41,0,83,0,42,18,41,41,0,1;
284,55,-1,90,0,54,-3,34,35,2,1;
285,49,-1,89,0,50,0,40,40,0,1;
286,53,0,77,0,52,-6,25,26,2,1;
287,37,0,76,-1,30,16,40,45,6,1;
288,37,3,74,-2,34,0,37,41,4,1;
289,37,0,105,0,16,-14,68,89,22,1;
290,55,-2,99,0,46,0,43,52,8,4;
291,46,5,79,0,44,-24,33,35,2,1;
292,42,0,84,2,42,0,43,43,0,1;
293,56,4,97,4,52,0,40,45,4,4;
294,43,-1,84,0,44,22,41,40,0,1;
295,48,3,107,2,46,0,59,60,2,1;
296,55,0,78,0,12,5,23,65,42,4;
297,56,0,79,6,-22,0,23,102,80,4;
298,46,0,76,0,44,-28,30,32,2,1;
299,58,0,91,4,56,0,33,34,2,1;
300,37,0,81,3,38,18,44,43,0,1;
301,56,4,86,0,54,-2,30,32,2,1;
302,37,0,105,0,36,3,68,69,2,1;
303,37,0,78,0,10,3,41,68,26,1;
304,37,0,77,-4,-10,3,40,87,46,1;
305,55,0,76,0,-12,-4,21,89,68,4;
306,37,0,77,0,28,20,40,48,8,1;
307,56,0,97,0,46,1,41,50,10,4;
308,55,0,85,0,54,0,31,31,0,1;
309,37,0,79,5,28,0,42,50,8,1;
310,37,0,75,0,34,-4,38,41,2,1;
311,79,0,83,0,-42,0,4,126,122,5;
312,52,-1,88,5,52,0,36,37,0,1;
313,76,-4,81,-3,-42,-1,5,125,120,5;
314,56,0,95,0,42,2,40,54,14,4;
315,81,-1,85,0,-40,3,4,126,122,5;
316,37,0,76,1,36,0,39,39,0,1;
317,79,0,84,4,-42,-10,4,128,124,5;
318,46,0,83,0,46,8,37,37,0,1;
319,41,0,77,2,42,21,36,36,0,1;
320,42,0,76,-5,42,0,34,35,2,1;
321,37,0,104,0,18,-13,67,86,18,1;
322,56,0,97,0,54,14,41,42,2,1;
323,56,0,84,0,54,-5,28,30,2,1;
324,53,5,85,0,54,2,32,31,0,1;
325,79,0,83,2,-42,-16,5,127,122,5;
326,37,0,76,10,24,0,39,53,14,1;
327,47,0,80,-6,46,0,33,34,0,1;
328,53,0,82,0,54,7,29,28,0,1;
329,42,1,97,0,38,-30,56,59,2,1;
330,55,0,95,0,54,1,40,41,2,1;
331,56,-2,86,0,56,7,30,29,0,1;
332,37,0,76,7,30,0,40,45,6,1;
333,56,-2,87,0,56,11,31,30,0,1;
334,41,1,80,0,42,5,39,39,0,1;
335,55,0,79,0,8,-18,23,71,48,4;
336,55,0,82,0,-18,-2,26,100,74,4;
337,48,4,76,0,46,0,28,29,2,1;
338,48,-1,84,0,46,-3,36,38,2,1;
339,43,0,78,-6,42,-2,35,37,2,1;
340,53,0,87,1,52,-12,34,35,2,1;
341,55,0,77,0,-12,-2,21,90,68,4;
342,53,0,79,0,54,6,26,24,0,1;
343,56,1,98,0,46,18,42,51,10,4;
344,37,0,76,0,30,13,39,45,6,1;
345,43,0,76,0,42,-18,33,35,2,1;
346,50,0,77,2,50,0,27,28,0,1;
347,48,3,88,0,46,0,40,42,2,1;
348,56,0,97,0,50,8,40,48,8,4;
349,46,0,77,0,44,-28,32,34,2,1;
350,38,0,80,0,36,-24,42,44,2,1;
351,56,-1,97,0,46,-4,41,50,10,4;
352,51,1,88,0,50,-7,36,39,2,1;
353,37,0,83,-6,16,0,46,67,22,1;
354,44,0,79,0,44,15,35,35,0,1;
355,41,0,78,0,42,19,37,37,0,1;
356,49,0,77,0,46,-9,28,30,2,1;
357,37,0,75,0,34,2,38,41,2,1;
358,37,0,97,0,30,21,60,66,6,1;
359,51,0,86,0,52,1,35,35,0,1;
360,54,4,84,0,54,0,30,30,0,1;
361,37,0,79,0,36,-1,42,43,2,1;
362,37,0,80,0,6,-10,43,75,32,1;
363,51,1,91,0,50,0,40,42,2,1;
364,48,0,102,-2,46,-12,53,55,2,1;
365,55,0,97,0,46,21,41,50,8,4;
366,55,0,79,0,20,-11,23,58,34,4;
367,55,-1,86,0,54,-1,30,32,2,1;
368,41,0,77,1,42,15,36,35,0,1;
369,43,0,75,0,44,25,32,31,0,1;
370,56,0,76,0,-12,8,20,89,68,4;
371,51,-4,81,0,52,0,30,30,0,1;
372,37,0,74,0,26,-8,38,48,10,1;
373,37,0,75,-1,20,-3,38,54,16,1;
374,37,0,106,2,38,18,69,67,0,1;
375,41,1,85,3,42,8,44,44,0,1;
376,37,0,96,5,24,0,59,73,14,1;
377,43,-2,79,0,42,0,37,38,2,1;
378,45,0,106,0,46,14,61,60,0,1;
379,55,-4,94,0,50,0,39,45,6,4;
380,56,-5,79,0,56,0,22,22,0,1;
381,56,-4,86,0,56,5,31,30,0,1;
382,37,0,93,-7,12,0,55,80,24,1;
383,48,0,83,-2,46,-4,35,37,2,1;
384,37,0,96,0,18,12,59,78,18,1;
385,41,0,75,0,42,6,34,34,0,1;
386,87,4,89,0,8,0,2,81,80,5;
387,37,-4,79,0,-2,0,42,81,40,1;
388,43,-1,77,-3,42,-5,34,35,2,1;
389,37,0,79,0,12,3,42,66,24,1;
390,45,0,79,6,44,-2,33,35,2,1;
391,55,0,76,0,-18,-6,21,94,74,4;
392,55,-1,98,0,52,12,42,46,4,4;
393,44,2,87,0,44,0,43,43,0,1;
394,47,0,84,0,46,0,37,38,0,1;
395,48,-5,83,0,46,-7,34,36,2,1;
396,90,-40,107,0,64,-28,17,42,26,3;
397,56,0,95,0,52,-1,40,44,4,4;
398,46,0,88,0,44,-25,42,44,2,1;
399,37,0,83,0,16,16,46,67,22,1;
400,55,-3,98,0,46,23,42,51,8,4;
401,37,0,78,0,18,-30,42,60,18,1;
402,52,1,86,0,52,0,34,34,0,1;
403,37,0,78,0,6,0,41,73,32,1;
404,47,3,84,-1,46,0,37,38,0,1;
405,37,0,95,1,18,0,58,77,20,1;
406,56,0,100,4,50,0,44,51,6,4;
407,42,3,108,-1,42,-2,66,66,0,1;
408,37,0,79,0,10,804,42,69,26,1;
409,56,-2,86,0,54,-21,30,32,2,1;
410,37,0,77,0,28,27,40,48,8,1;
411,45,0,88,2,44,0,43,44,2,1;
412,45,1,86,0,44,-2,40,42,2,1;
413,56,2,97,0,38,0,41,58,18,4;
414,44,0,77,0,44,5,34,34,0,1;
415,53,-4,83,0,52,-20,30,32,2,1;
416,37,0,109,3,34,0,72,75,4,1;
417,56,0,78,0,6,0,22,73,50,4;
418,41,0,76,0,42,29,35,35,0,1;
419,56,0,86,1,56,6,31,30,0,1;
420,37,2,77,0,34,0,40,44,4,1;
421,104,1,106,2,70,-30,1,36,34,5;
422,37,0,92,-6,12,1,55,79,24,1;
423,53,-3,86,0,54,9,33,32,0,1;
424,56,0,96,0,52,-26,40,44,4,4;
425,41,0,80,8,42,0,39,39,0,1;
426,56,4,80,0,-10,0,24,90,66,4;
427,41,-2,86,0,42,17,46,45,0,1;
428,49,2,81,0,46,-15,33,35,2,1;
429,47,0,88,1,46,0,41,42,0,1;
430,37,0,76,0,34,-21,40,43,2,1;
431,42,-2,78,2,42,0,36,37,2,1;
432,74,3,79,7,-42,0,4,123,118,5;
433,46,0,89,-1,46,4,43,42,0,1;
434,56,0,81,0,-2,26,25,83,58,4;
435,37,0,75,0,24,30,38,52,14,1;
436,43,0,77,0,44,15,34,33,0,1;
437,37,0,95,0,16,-4,58,80,22,1;
438,62,0,109,0,62,26,48,47,0,1;
439,44,0,75,0,44,7,31,31,0,1;
440,56,2,81,0,56,2,24,24,0,1;
441,37,0,104,0,20,-18,67,84,16,1;
442,51,0,84,0,52,7,33,32,0,1;
443,55,0,96,1,44,7,41,52,12,4;
444,56,2,98,0,50,-29,42,49,6,4;
445,46,0,83,-8,46,2,37,36,0,1;
446,39,1,86,2,38,0,47,47,0,1;
447,41,0,79,-4,38,-6,38,40,2,1;
448,41,0,76,0,42,24,35,35,0,1;
449,55,0,87,-1,56,18,32,30,0,1;
450,55,0,89,0,54,-6,34,35,2,1;
451,43,0,89,-1,42,-2,46,48,2,1;
452,45,0,79,0,44,-14,33,35,2,1;
453,40,-2,86,0,38,0,47,48,2,1;
454,55,3,86,-7,54,0,31,32,2,1;
455,82,0,86,0,-10,14,3,96,92,5;
456,47,0,84,-6,46,0,37,38,0,1;
457,55,0,78,0,16,-5,23,63,40,4;
458,80,0,84,0,-24,13,4,110,106,5;
459,46,2,81,0,46,9,35,34,0,1;
460,51,0,78,-1,50,-5,27,29,2,1;
461,37,0,76,0,20,19,39,55,16,1;
462,37,0,78,0,16,-29,42,63,22,1;
463,51,0,83,0,50,-16,32,34,2,1;
464,56,0,81,0,-6,-10,25,88,64,4;
465,52,1,83,0,52,0,31,32,0,1;
466,37,0,92,0,16,15,54,76,22,1;
467,56,0,77,0,-18,27,21,95,74,4;
468,47,1,106,0,46,0,60,60,0,1;
469,43,0,80,0,42,-11,37,39,2,1;
470,49,0,84,0,50,1,35,35,0,1;
471,37,0,81,0,20,-27,44,60,16,1;
472,53,1,81,0,52,-5,28,30,2,1;
473,44,-3,80,0,44,0,36,36,0,1;
474,50,-4,102,0,50,0,51,53,2,1;
475,49,0,86,-2,50,-3,37,37,0,1;
476,43,0,84,0,42,-10,41,43,2,1;
477,55,0,79,1,26,24,23,53,30,4;
478,44,2,83,0,44,0,38,39,0,1;
479,56,1,97,-6,52,0,41,46,4,4;
480,55,0,78,2,26,0,23,52,30,4;
481,55,0,93,-2,18,0,38,75,38,4;
482,37,0,80,0,18,-30,43,62,18,1;
483,37,0,83,7,36,0,46,46,0,1;
484,38,0,81,0,36,-29,43,44,2,1;
485,46,0,109,0,46,0,63,63,0,1;
486,44,-1,91,-2,44,0,47,47,0,1;
487,53,0,86,0,54,15,33,32,0,1;
488,45,0,88,0,46,11,42,41,0,1;
489,55,0,77,0,28,-5,21,48,28,4;
490,55,0,78,0,16,-8,23,63,40,4;
491,37,0,106,0,26,21,68,80,12,1;
492,39,5,81,0,38,0,42,42,0,1;
493,37,0,82,0,10,31,45,72,26,1;
494,37,0,83,0,30,-4,46,52,6,1;
495,62,4,109,0,62,1,47,47,0,1;
496,38,0,75,0,38,11,37,36,0,1;
497,55,0,82,0,-38,-26,26,121,94,4;
498,84,-2,88,0,2,0,3,85,82,5;
499,56,-1,96,-3,52,0,40,44,4,4;
500,56,0,93,-2,50,0,38,44,6,4;
501,42,0,81,0,42,27,39,40,0,1;
502,38,1,79,0,38,12,41,40,0,1;
503,56,0,98,0,44,-5,42,54,12,4;
504,44,0,96,8,44,0,52,52,0,1;
505,40,0,81,-7,38,0,41,42,2,1;
506,37,1,74,0,34,0,37,41,4,1;
507,46,0,86,0,46,-1,40,39,0,1;
508,41,0,81,0,42,18,40,40,0,1;
509,37,0,81,0,10,8,44,70,26,1;
510,43,0,86,0,42,-6,43,45,2,1;
511,37,0,81,0,24,-30,45,58,14,1;
512,44,1,86,0,44,9,43,42,0,1;
513,48,0,80,0,50,23,32,31,0,1;
514,55,0,78,-2,12,0,23,65,42,4;
515,46,5,76,0,46,17,30,29,0,1;
516,52,-1,87,1,52,-1,35,35,0,1;
517,37,0,77,0,-24,-8,41,103,62,1;
518,55,0,92,0,26,-2,36,66,30,4;
519,43,0,75,0,42,-12,32,34,2,1;
520,38,-1,82,-5,38,-8,44,43,0,1;
521,55,-1,97,-6,50,0,42,48,6,4;
522,37,1,81,1,36,0,43,44,2,1;
523,48,0,85,3,46,0,37,39,2,1;
524,41,0,87,0,38,-4,46,48,2,1;
525,37,0,82,0,26,8,45,56,12,1;
526,45,0,84,0,46,30,39,38,0,1;
527,57,3,81,0,56,0,24,24,0,1;
528,37,0,79,5,8,0,42,71,30,1;
529,37,0,82,0,10,-10,45,72,26,1;
530,37,0,79,-1,26,-17,42,53,12,1;
531,44,2,84,0,42,-11,41,43,2,1;
532,40,1,81,-6,38,0,40,42,2,1;
533,39,-3,86,6,38,0,47,48,0,1;
534,41,0,85,0,38,4,44,46,2,1;
535,37,0,83,0,-2,-9,47,86,40,1;
536,51,0,85,0,50,-16,34,36,2,1;
537,46,2,89,0,46,8,43,42,0,1;
538,38,4,79,0,38,0,41,40,0,1;
539,82,4,86,0,-22,0,4,109,106,5;
540,37,0,107,0,26,-6,69,81,12,1;
541,42,-5,77,3,42,0,35,35,0,1;
542,85,0,88,0,2,17,3,86,82,5;
543,49,0,83,0,50,3,33,33,0,1;
544,51,0,78,0,50,-22,27,29,2,1;
545,38,0,96,0,36,-28,58,60,2,1;
546,45,-3,86,0,46,13,40,39,0,1;
547,53,0,86,7,54,0,32,32,0,1;
548,37,0,76,5,30,-12,40,45,6,1;
549,49,0,79,0,46,-7,30,32,2,1;
550,38,-4,77,0,38,0,40,39,0,1;
551,53,-4,79,0,52,-20,26,27,2,1;
552,37,0,83,0,16,-30,47,68,22,1;
553,37,0,75,0,36,-14,37,39,2,1;
554,41,-2,77,0,42,0,36,36,0,1;
555,44,2,77,0,44,12,33,33,0,1;
556,41,0,77,0,38,-11,36,38,2,1;
557,45,0,95,0,44,0,51,51,0,1;
558,49,5,94,0,46,-6,45,48,2,1;
559,55,0,92,0,-6,-13,36,99,64,4;
560,47,0,84,1,46,0,36,37,0,1;
561,41,0,81,-2,38,-27,40,42,2,1;
562,44,2,102,0,44,8,58,58,0,1;
563,45,0,86,0,46,23,40,39,0,1;
564,56,-1,88,0,56,0,31,31,0,1;
565,55,0,95,0,34,-25,40,62,22,4;
566,56,0,78,0,-22,0,22,101,80,4;
567,55,-2,91,0,54,-9,35,37,2,1;
568,53,0,85,0,54,0,32,31,0,1;
569,57,0,88,0,56,0,31,31,0,1;
570,37,0,95,0,24,20,58,72,14,1;
571,37,0,83,0,-2,17,47,86,40,1;
572,55,0,77,0,42,-10,22,36,14,4;
573,42,-3,76,0,42,0,34,34,0,1;
574,42,0,77,-2,42,-3,35,36,0,1;
575,41,0,81,2,38,-5,41,43,2,1;
576,52,5,88,2,52,0,36,36,0,1;
577,43,0,77,-1,42,0,34,35,2,1;
578,47,5,90,0,46,0,42,43,0,1;
579,37,5,77,0,36,24,39,41,2,1;
580,37,0,79,0,6,-3,42,74,32,1;
581,56,0,77,-7,44,0,22,34,12,4;
582,55,0,78,0,0,-18,23,78,56,4;
583,58,-1,86,-3,56,-4,28,30,2,1;
584,53,-3,87,0,54,3,34,33,0,1;
585,56,0,96,-2,50,-6,40,47,6,4;
586,55,4,81,1,54,0,27,27,0,1;
587,49,0,78,0,50,4,29,29,0,1;
